hh_id,province,district,urban_rural,hh_size,n_children,n_working_age,n_elderly,monthly_income,monthly_expenditure,has_electricity,has_improved_water,has_improved_sanitation,owns_radio,owns_tv,owns_mobile,owns_refrigerator,owns_vehicle,dwelling_type,survey_weight,province_code,province_name,capital,population,character,hh_size_category
DHHS2025-00904,STH,Median Urban,Urban,4,3,1,0,57939,51879,True,True,True,True,False,True,False,False,Semi-detached,0.75,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00905,NTH,Polaris District,Rural,5,4,1,0,20474,15643,False,True,True,True,True,True,False,True,Detached house,2.16,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00906,NTH,Polaris District,Rural,5,2,3,0,38641,35454,True,True,True,True,True,True,True,False,Traditional hut,2.17,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00907,CTR,Numerica Peri-Urban,Rural,7,3,4,0,29621,22968,False,True,False,True,False,True,False,False,Traditional hut,0.93,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00908,NTH,Polaris District,Rural,5,2,3,0,44005,39367,True,False,False,True,True,True,False,False,Semi-detached,2.22,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00909,CTR,Variance District,Urban,4,2,2,0,105584,99646,True,True,True,False,True,True,True,False,Semi-detached,0.59,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00910,STH,Frequency Plains,Urban,4,0,4,0,44557,37066,True,True,False,False,True,False,False,False,Single room,0.84,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00911,LKS,Port Sample District,Rural,5,0,4,1,46962,38277,False,False,False,False,True,True,False,False,Semi-detached,1.57,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00912,CTR,Numerica Peri-Urban,Urban,4,2,2,0,20559,15134,False,True,False,False,False,True,True,False,Semi-detached,0.65,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00913,WST,Deviation District,Rural,4,2,2,0,12423,10407,True,True,True,True,True,True,False,False,Detached house,2.6,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00914,CTR,Numerica Urban,Urban,5,2,3,0,94344,74455,True,True,True,True,True,True,True,False,Detached house,0.6,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00915,WST,Standard District,Rural,7,2,5,0,18829,14540,True,False,True,True,False,True,False,False,Detached house,2.19,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00916,EST,Outlier Coastal,Urban,5,3,2,0,37735,33949,True,True,False,True,False,True,False,False,Semi-detached,1.18,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00917,WST,Standard District,Urban,5,4,1,0,36118,28417,True,True,True,False,True,True,True,False,Informal,1.68,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00918,LKS,Interval District,Rural,3,1,2,0,41956,35686,True,False,True,False,True,True,True,False,Detached house,1.43,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00919,WST,Error Margin,Rural,1,0,1,0,31917,29210,False,True,False,True,False,True,False,False,Detached house,2.59,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Small
DHHS2025-00920,CTR,Variance District,Urban,5,1,3,1,71158,68723,True,True,True,True,True,True,True,False,Flat/Apartment,0.62,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00921,EST,Percentile District,Rural,8,2,6,0,61307,51690,False,False,True,True,False,True,True,False,Single room,1.9,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00922,WST,Error Margin,Rural,8,0,8,0,29463,22976,True,True,False,True,False,True,False,False,Traditional hut,2.31,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00923,STH,Median Urban,Urban,3,2,1,0,39755,29668,False,True,False,False,False,True,False,False,Single room,0.77,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00924,LKS,Port Sample District,Rural,4,3,1,0,11713,9943,False,True,False,False,False,True,False,False,Detached house,1.48,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00925,LKS,Port Sample District,Rural,5,3,2,0,27866,21081,False,False,False,True,False,False,False,False,Semi-detached,1.62,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00926,STH,Median Urban,Rural,5,2,3,0,84769,66013,True,True,True,True,True,True,False,False,Detached house,1.16,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00927,LKS,Parameter District,Rural,4,2,2,0,32246,26228,True,True,False,True,True,True,False,True,Detached house,1.39,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00928,LKS,Port Sample District,Rural,6,0,6,0,32251,28510,True,True,True,True,True,False,False,False,Semi-detached,1.51,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00929,CTR,Numerica Peri-Urban,Rural,5,4,1,0,40098,35073,False,False,False,False,True,True,False,False,Detached house,0.88,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00930,CTR,Range District,Rural,4,2,2,0,30569,25547,True,False,True,True,False,False,False,False,Traditional hut,0.92,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00931,CTR,Variance District,Urban,5,4,1,0,54169,51837,False,False,True,True,True,True,False,False,Detached house,0.57,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00932,EST,Kurtosis Bay,Rural,8,3,5,0,14488,11477,False,False,False,True,False,True,False,False,Detached house,1.8,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00933,LKS,Estimate District,Rural,5,2,3,0,34485,28635,False,True,False,True,True,True,True,False,Detached house,1.64,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00934,NTH,Regression Valley,Rural,8,0,8,0,26191,22865,False,True,False,True,True,True,False,False,Semi-detached,2.31,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Large
DHHS2025-00935,STH,Distribution District,Urban,4,0,4,0,43299,37796,False,True,False,True,True,True,False,False,Single room,0.73,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00936,LKS,Interval District,Rural,5,3,2,0,49751,48816,True,True,True,False,True,True,False,False,Traditional hut,1.39,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00937,EST,Kurtosis Bay,Urban,5,2,3,0,61019,46597,True,True,True,True,False,True,True,False,Semi-detached,1.12,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00938,CTR,Range District,Rural,6,0,6,0,83225,79096,True,True,True,False,True,True,True,False,Detached house,0.88,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00939,LKS,Port Sample District,Rural,4,1,3,0,10116,8470,False,True,False,True,False,False,False,False,Traditional hut,1.52,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00940,NTH,Correlation Hills,Rural,5,3,2,0,25483,22458,False,True,False,False,False,True,False,True,Detached house,2.29,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00941,WST,Confidence District,Rural,3,2,1,0,21336,17569,False,False,False,True,False,True,False,False,Detached house,2.29,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00942,STH,Median Urban,Urban,5,3,2,0,54917,49407,True,False,False,False,False,True,True,True,Semi-detached,0.84,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00943,CTR,Numerica Urban,Urban,8,2,6,0,97944,76429,True,True,True,False,True,True,True,False,Flat/Apartment,0.57,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00944,STH,Mode District,Rural,8,1,7,0,48840,34867,True,True,False,True,False,False,False,False,Traditional hut,1.25,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00945,STH,Distribution District,Urban,4,2,2,0,41741,37575,True,True,True,True,False,True,False,False,Single room,0.83,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00946,EST,Kurtosis Bay,Urban,3,2,1,0,45353,39510,True,False,True,True,True,False,False,False,Semi-detached,1.14,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00947,NTH,Correlation Hills,Urban,4,2,2,0,26452,25809,True,True,False,True,True,True,False,False,Single room,1.53,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00948,EST,Outlier Coastal,Rural,2,1,1,0,13017,10492,False,False,True,True,False,True,False,False,Detached house,1.73,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Small
DHHS2025-00949,STH,Frequency Plains,Urban,9,3,6,0,21217,15172,False,False,True,True,False,True,False,False,Single room,0.75,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00950,STH,Frequency Plains,Rural,8,6,2,0,36898,35948,False,False,True,True,False,True,True,False,Traditional hut,1.27,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00951,WST,Error Margin,Urban,5,4,1,0,21176,16535,False,True,True,False,False,False,False,False,Detached house,1.64,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00952,LKS,Estimate District,Rural,4,1,3,0,41493,34810,True,True,True,False,True,True,False,False,Detached house,1.4,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00953,EST,Percentile District,Rural,1,0,1,0,26820,21129,True,True,True,False,False,False,False,False,Detached house,1.78,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Small
DHHS2025-00954,CTR,Numerica Peri-Urban,Urban,6,4,1,1,38727,35604,True,False,True,True,False,True,True,False,Semi-detached,0.58,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00955,STH,Distribution District,Urban,3,2,1,0,30611,25029,True,True,False,False,False,False,False,False,Single room,0.89,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00956,NTH,Polaris District,Rural,3,2,1,0,37747,29878,False,False,True,True,True,True,False,False,Traditional hut,2.01,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Medium
DHHS2025-00957,CTR,Variance District,Urban,7,2,5,0,113292,94300,True,True,True,True,True,True,False,False,Semi-detached,0.62,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00958,EST,Skewness District,Rural,4,0,4,0,15952,13420,True,True,False,True,False,True,False,False,Semi-detached,1.78,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Medium
DHHS2025-00959,STH,Distribution District,Rural,6,0,6,0,30632,24591,True,False,False,True,False,False,False,False,Detached house,1.29,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00960,STH,Distribution District,Urban,8,3,5,0,27377,24459,True,True,False,True,False,True,False,False,Single room,0.74,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00961,CTR,Variance District,Urban,5,1,4,0,66680,62203,True,True,True,True,True,True,False,False,Detached house,0.58,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00962,NTH,Polaris District,Rural,8,3,5,0,56434,41666,True,False,True,True,True,True,False,False,Detached house,2.4,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Large
DHHS2025-00963,STH,Distribution District,Rural,3,1,2,0,73103,59992,False,True,True,False,False,True,False,True,Detached house,1.1,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00964,STH,Frequency Plains,Urban,4,2,2,0,147103,112417,True,True,True,True,True,True,True,False,Semi-detached,0.75,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00965,WST,Deviation District,Rural,4,2,2,0,18079,12966,False,True,False,True,True,True,False,False,Detached house,2.68,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00966,EST,Outlier Coastal,Rural,6,0,6,0,20029,20619,False,True,False,True,True,True,True,False,Detached house,1.95,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00967,EST,Percentile District,Urban,6,3,3,0,33996,33370,True,False,True,True,False,True,False,False,Single room,1.28,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00968,LKS,Interval District,Rural,4,2,2,0,25325,19443,False,False,False,True,False,True,False,False,Traditional hut,1.43,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Medium
DHHS2025-00969,NTH,Polaris District,Rural,6,1,5,0,17778,13343,False,True,False,True,False,True,False,True,Single room,2.16,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Large
DHHS2025-00970,STH,Median Urban,Urban,7,1,6,0,78183,73448,True,True,True,True,True,True,True,False,Semi-detached,0.86,STH,Southern Province,Median City,3800000,"Industrial, urban",Large
DHHS2025-00971,EST,Kurtosis Bay,Rural,2,1,1,0,37207,29927,False,True,False,True,False,True,False,False,Detached house,1.79,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Small
DHHS2025-00972,STH,Median Urban,Urban,4,0,4,0,43635,33442,True,False,False,True,True,True,False,False,Detached house,0.83,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00973,WST,Error Margin,Urban,5,2,3,0,12976,12913,True,True,True,False,False,False,False,False,Single room,1.71,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Medium
DHHS2025-00974,CTR,Variance District,Urban,4,3,1,0,158125,123933,True,True,True,True,True,True,True,True,Single room,0.6,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00975,CTR,Variance District,Urban,8,1,7,0,94863,77456,True,True,True,False,True,True,True,False,Detached house,0.59,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00976,CTR,Variance District,Urban,2,1,1,0,131942,114954,True,True,True,True,True,True,True,False,Single room,0.64,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Small
DHHS2025-00977,CTR,Variance District,Rural,4,1,2,1,42468,35516,True,True,True,False,False,True,False,False,Detached house,0.95,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00978,CTR,Variance District,Rural,3,1,2,0,12054,9800,True,False,False,True,False,True,False,False,Detached house,0.83,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00979,LKS,Parameter District,Rural,6,0,6,0,28524,26110,False,False,True,True,False,True,False,False,Detached house,1.54,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00980,LKS,Port Sample District,Rural,7,0,5,2,37479,31613,True,True,False,True,False,True,False,False,Detached house,1.41,LKS,Lakeside Province,Port Sample,3000000,"Agriculture, lake fishing",Large
DHHS2025-00981,WST,Deviation District,Rural,6,3,3,0,13131,11654,True,True,False,True,False,True,False,False,Detached house,2.49,WST,Western Province,Deviation,1900000,"Semi-arid, livestock",Large
DHHS2025-00982,CTR,Numerica Urban,Urban,10,2,8,0,65990,54285,True,True,True,True,False,True,False,False,Semi-detached,0.56,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Large
DHHS2025-00983,STH,Median Urban,Rural,3,2,1,0,24253,20630,False,False,False,True,True,True,True,True,Detached house,1.33,STH,Southern Province,Median City,3800000,"Industrial, urban",Medium
DHHS2025-00984,CTR,Variance District,Urban,5,2,3,0,49244,37721,False,True,False,True,True,True,True,False,Flat/Apartment,0.64,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
DHHS2025-00985,EST,Skewness District,Rural,8,1,7,0,75633,69514,True,True,True,True,False,True,False,False,Traditional hut,1.83,EST,Eastern Province,Outlier Bay,2500000,"Coastal, fishing, tourism",Large
DHHS2025-00986,NTH,Polaris District,Rural,6,1,5,0,21643,18292,True,True,True,True,False,True,False,False,Traditional hut,2.16,NTH,Northern Province,Polaris,2100000,"Rural, agricultural, mining",Large
DHHS2025-00987,CTR,Variance District,Urban,5,4,1,0,66978,55911,True,True,True,True,True,True,True,False,Semi-detached,0.57,CTR,Central Province,Numerica,5200000,"Capital region, services, government",Medium
